ticker,date,price,target,stop loss
NLCINDIA,2022-01-10,62.70000076293945,75.74999618530273,59.35000228881836
DOLLAR,2022-01-10,495.79998779296875,910.0499954223633,405.4499816894531
GTLINFRA,2022-01-10,2.299999952316284,3.399999976158142,2.0
HIL,2022-01-10,4529.89990234375,5332.899658203125,4282.85009765625
HIMATSEIDE,2022-01-10,260.1499938964844,324.24998474121094,240.15000915527344
HNDFDS,2022-01-10,1945.050048828125,2166.300048828125,1881.800048828125
JPPOWER,2022-01-10,8.449999809265137,16.8499998152256,6.049999713897705
LUMAXTECH,2022-01-10,174.4499969482422,310.24999237060547,148.60000610351562
MTNL,2022-01-10,34.95000076293945,54.0,29.350000381469727
MASTEK,2022-01-10,2970.0,3419.449951171875,2837.550048828125
NRBBEARING,2022-01-10,183.14999389648438,324.84999084472656,155.25
RTNPOWER,2022-01-10,7.75,12.40000033378601,6.34999942779541
SUNDRMFAST,2022-01-12,894.5499877929688,1049.0,844.0
HCLTECH,2022-01-12,1343.6500244140625,1601.6500244140625,1272.6500244140625
LT,2022-01-12,1961.1500244140625,2196.0,1884.800048828125
CENTURYTEX,2022-01-12,996.0999755859375,1783.6499938964844,885.949951171875
SUZLON,2022-01-12,11.699999809265137,21.699999570846558,9.300000190734863
PRSMJOHNSN,2022-01-12,150.6999969482422,283.99999618530273,118.69999694824219
BOMDYEING,2022-01-12,115.9000015258789,201.1500015258789,101.1500015258789
GMDCLTD,2022-01-12,86.0999984741211,145.80000114440918,70.39999389648438
MMTC,2022-01-12,45.04999923706055,52.54999923706055,42.79999923706055
AUTOAXLES,2022-01-12,1623.449951171875,2935.2998962402344,1470.5
GATI,2022-01-12,192.9499969482422,242.09999084472656,178.39999389648438
HBLPOWER,2022-01-12,65.75,125.39999675750732,58.10000228881836
HCC,2022-01-12,15.649999618530273,22.75,13.849998474121094
INSECTICID,2022-01-12,708.8499755859375,856.5499877929688,668.2499389648438
SASKEN,2022-01-12,1356.050048828125,1661.1500244140625,1256.0
